date,dailyCases,newDeaths28DaysByDeathDate,dailyFirstDoseByVaccinationDate,dailySecondDoseByVaccinationDate,dailyThirdInjectionByVaccinationDate,VaccineRegisterPopulationByVaccinationDate,newVirusTestsBySpecimenDate,newPCRTestsBySpecimenDate
2021-08-25,108.0,0.0,146.0,203.0,0.0,134974.0,2612,1115
2021-08-24,98.0,1.0,125.0,240.0,0.0,134974.0,2261,1064
2021-08-23,128.0,0.0,89.0,259.0,0.0,134974.0,2761,1320
2021-08-22,72.0,0.0,88.0,103.0,0.0,134974.0,2218,1134
2021-08-21,70.0,3.0,128.0,305.0,1.0,134974.0,1634,869
2021-08-20,75.0,0.0,100.0,312.0,0.0,134974.0,2346,1181
2021-08-19,104.0,0.0,56.0,345.0,0.0,134974.0,2894,1718
2021-08-18,81.0,0.0,56.0,268.0,1.0,134974.0,2343,1107
2021-08-17,95.0,0.0,46.0,193.0,1.0,134974.0,2228,1063
2021-08-16,98.0,0.0,16.0,190.0,1.0,134974.0,2690,1188
2021-08-15,84.0,0.0,40.0,57.0,0.0,134974.0,2039,1033
2021-08-14,85.0,0.0,85.0,257.0,0.0,134974.0,1815,1032
2021-08-13,90.0,1.0,64.0,245.0,0.0,134974.0,2368,1182
2021-08-12,88.0,0.0,72.0,247.0,0.0,134974.0,2680,1454
2021-08-11,89.0,0.0,64.0,191.0,2.0,134974.0,2303,1088
2021-08-10,80.0,1.0,49.0,161.0,0.0,134974.0,2443,1243
2021-08-09,94.0,0.0,16.0,169.0,0.0,134974.0,2929,1453
2021-08-08,80.0,0.0,22.0,49.0,0.0,134974.0,2398,1273
2021-08-07,49.0,0.0,68.0,291.0,0.0,134974.0,1681,879
2021-08-06,88.0,0.0,58.0,333.0,0.0,134974.0,2413,1153
2021-08-05,93.0,0.0,76.0,255.0,0.0,134974.0,2473,1150
2021-08-04,102.0,0.0,47.0,121.0,0.0,134974.0,2566,1192
2021-08-03,115.0,0.0,23.0,90.0,0.0,134974.0,2558,1331
2021-08-02,127.0,0.0,46.0,136.0,0.0,134974.0,2738,1122
2021-08-01,86.0,0.0,36.0,174.0,0.0,134974.0,2060,924
2021-07-31,85.0,0.0,104.0,310.0,0.0,134974.0,1931,1103
2021-07-30,73.0,0.0,50.0,221.0,0.0,134974.0,2840,1509
2021-07-29,98.0,0.0,42.0,132.0,0.0,134974.0,2729,1228
2021-07-28,110.0,0.0,53.0,172.0,0.0,134974.0,3233,1825
2021-07-27,97.0,0.0,44.0,185.0,0.0,134974.0,2660,1241
2021-07-26,151.0,0.0,51.0,138.0,0.0,134974.0,3124,1362
2021-07-25,84.0,1.0,37.0,81.0,0.0,134974.0,2320,1138
2021-07-24,84.0,1.0,71.0,342.0,2.0,134974.0,2290,1283
2021-07-23,109.0,1.0,74.0,237.0,0.0,134974.0,2904,1500
2021-07-22,143.0,0.0,84.0,284.0,0.0,134974.0,3547,1766
2021-07-21,136.0,0.0,105.0,179.0,0.0,134974.0,2956,1485
2021-07-20,155.0,0.0,61.0,180.0,0.0,134974.0,3022,1578
2021-07-19,162.0,1.0,64.0,165.0,0.0,134974.0,4126,1928
2021-07-18,123.0,1.0,36.0,100.0,0.0,134974.0,2894,1337
2021-07-17,146.0,0.0,122.0,581.0,0.0,134974.0,2461,1460
2021-07-16,226.0,0.0,102.0,315.0,0.0,134974.0,3518,1902
2021-07-15,198.0,0.0,86.0,209.0,0.0,134974.0,3673,1806
2021-07-14,192.0,0.0,96.0,179.0,0.0,134974.0,3210,1264
2021-07-13,187.0,0.0,62.0,124.0,0.0,134974.0,3476,1663
2021-07-12,142.0,0.0,78.0,107.0,0.0,134974.0,3767,1634
2021-07-11,100.0,0.0,46.0,135.0,0.0,134974.0,2996,1296
2021-07-10,92.0,0.0,116.0,304.0,0.0,134974.0,2284,1227
2021-07-09,137.0,1.0,143.0,204.0,0.0,134974.0,2746,1222
2021-07-08,137.0,1.0,115.0,124.0,0.0,134974.0,3878,1843
2021-07-07,148.0,0.0,143.0,186.0,0.0,134974.0,3603,1613
2021-07-06,152.0,0.0,97.0,165.0,1.0,134974.0,3216,1532
2021-07-05,139.0,0.0,134.0,191.0,0.0,134974.0,3914,1436
2021-07-04,63.0,0.0,57.0,142.0,0.0,134974.0,3051,1084
2021-07-03,64.0,0.0,263.0,395.0,0.0,134974.0,2055,1041
2021-07-02,86.0,0.0,258.0,387.0,0.0,134974.0,3064,1278
2021-07-01,97.0,0.0,209.0,194.0,0.0,134974.0,3749,1695
2021-06-30,81.0,0.0,236.0,334.0,0.0,134974.0,3723,1538
2021-06-29,83.0,0.0,184.0,211.0,0.0,134974.0,3214,1371
2021-06-28,88.0,0.0,277.0,252.0,0.0,134974.0,3903,1404
2021-06-27,67.0,0.0,181.0,142.0,1.0,134974.0,3286,1231
2021-06-26,35.0,0.0,518.0,447.0,1.0,134974.0,2078,1124
2021-06-25,53.0,0.0,412.0,413.0,0.0,134974.0,2922,1293
2021-06-24,68.0,0.0,382.0,198.0,0.0,134974.0,3669,1537
2021-06-23,81.0,0.0,428.0,157.0,0.0,134974.0,3391,1247
2021-06-22,74.0,0.0,388.0,226.0,0.0,134974.0,3052,1260
2021-06-21,65.0,0.0,355.0,175.0,0.0,134974.0,3938,1400
2021-06-20,55.0,0.0,140.0,79.0,0.0,134974.0,3162,1082
2021-06-19,44.0,0.0,439.0,407.0,2.0,134974.0,1888,932
2021-06-18,69.0,0.0,376.0,665.0,0.0,134974.0,2995,1229
2021-06-17,70.0,0.0,383.0,246.0,1.0,134974.0,3425,1337
2021-06-16,57.0,0.0,278.0,339.0,0.0,134974.0,3477,1188
2021-06-15,58.0,0.0,303.0,336.0,1.0,134974.0,3096,1135
2021-06-14,55.0,0.0,211.0,353.0,0.0,134974.0,3575,1052
2021-06-13,68.0,0.0,121.0,183.0,0.0,134974.0,3100,1121
2021-06-12,39.0,0.0,397.0,504.0,0.0,134974.0,1631,796
2021-06-11,54.0,0.0,265.0,1175.0,0.0,134974.0,2766,1230
2021-06-10,59.0,0.0,160.0,446.0,0.0,134974.0,3368,1225
2021-06-09,39.0,0.0,188.0,546.0,0.0,134974.0,3257,1254
2021-06-08,30.0,0.0,177.0,530.0,1.0,134974.0,2444,856
2021-06-07,48.0,0.0,211.0,700.0,0.0,134974.0,3573,1164
2021-06-06,34.0,0.0,134.0,373.0,0.0,134974.0,2920,820
2021-06-05,22.0,0.0,429.0,494.0,0.0,134974.0,1605,812
2021-06-04,28.0,0.0,170.0,1088.0,0.0,134974.0,2407,983
2021-06-03,34.0,0.0,274.0,476.0,0.0,134974.0,2770,1171
2021-06-02,33.0,0.0,133.0,646.0,0.0,134974.0,2263,797
2021-06-01,26.0,0.0,113.0,370.0,0.0,134974.0,2935,1089
2021-05-31,10.0,0.0,54.0,301.0,0.0,134974.0,1777,513
2021-05-30,3.0,0.0,48.0,346.0,0.0,134974.0,1528,596
2021-05-29,13.0,0.0,124.0,694.0,0.0,134974.0,1628,926
2021-05-28,13.0,0.0,597.0,1250.0,1.0,134974.0,2138,839
2021-05-27,15.0,0.0,716.0,1082.0,1.0,134974.0,3358,1420
2021-05-26,6.0,0.0,126.0,645.0,0.0,134974.0,2916,900
2021-05-25,7.0,0.0,541.0,887.0,1.0,134974.0,2681,1149
2021-05-24,4.0,0.0,114.0,578.0,0.0,134974.0,3154,819
2021-05-23,5.0,0.0,10.0,487.0,0.0,134974.0,2534,667
2021-05-22,3.0,0.0,367.0,1893.0,2.0,134974.0,1729,1036
2021-05-21,1.0,0.0,307.0,1266.0,0.0,134974.0,2575,1041
2021-05-20,6.0,0.0,239.0,1357.0,0.0,134974.0,3125,1144
2021-05-19,3.0,0.0,82.0,660.0,0.0,134974.0,3033,1001
2021-05-18,8.0,0.0,303.0,960.0,0.0,134974.0,2962,1178
2021-05-17,2.0,0.0,36.0,761.0,0.0,134974.0,3148,815
2021-05-16,3.0,0.0,56.0,349.0,1.0,134974.0,2502,555
2021-05-15,1.0,0.0,474.0,1272.0,0.0,134974.0,1608,910
2021-05-14,3.0,0.0,304.0,1882.0,0.0,134974.0,2210,820
2021-05-13,2.0,0.0,125.0,838.0,0.0,134974.0,3166,1034
2021-05-12,11.0,0.0,335.0,513.0,0.0,134974.0,3624,1479
2021-05-11,10.0,0.0,371.0,672.0,0.0,134974.0,2749,1254
2021-05-10,17.0,0.0,153.0,885.0,0.0,134974.0,3377,827
2021-05-09,6.0,0.0,121.0,617.0,0.0,134974.0,3086,923
2021-05-08,3.0,0.0,126.0,1645.0,0.0,134974.0,1293,658
2021-05-07,7.0,0.0,104.0,670.0,0.0,134974.0,2327,762
2021-05-06,11.0,0.0,243.0,467.0,0.0,134974.0,3317,1143
2021-05-05,3.0,0.0,410.0,840.0,0.0,134974.0,3178,1081
2021-05-04,2.0,0.0,151.0,1053.0,0.0,134974.0,3381,1047
2021-05-03,4.0,0.0,220.0,358.0,0.0,134974.0,2410,427
2021-05-02,7.0,0.0,148.0,523.0,0.0,134974.0,1857,618
2021-05-01,3.0,0.0,241.0,1188.0,0.0,134974.0,1423,835
2021-04-30,6.0,0.0,329.0,697.0,0.0,134974.0,2250,825
2021-04-29,0.0,0.0,438.0,1074.0,0.0,134974.0,3514,1239
2021-04-28,0.0,0.0,242.0,1203.0,0.0,134974.0,3058,856
2021-04-27,0.0,1.0,203.0,1240.0,0.0,134974.0,2625,1028
2021-04-26,5.0,0.0,105.0,895.0,0.0,134974.0,3465,765
2021-04-25,2.0,0.0,66.0,599.0,0.0,134974.0,3087,829
2021-04-24,1.0,0.0,98.0,1626.0,0.0,134974.0,1396,779
2021-04-23,4.0,0.0,185.0,1433.0,0.0,134974.0,2559,982
2021-04-22,2.0,0.0,155.0,1346.0,0.0,134974.0,2949,876
2021-04-21,4.0,0.0,157.0,1022.0,0.0,134974.0,3447,993
2021-04-20,5.0,0.0,183.0,1101.0,0.0,134974.0,2387,665
2021-04-19,0.0,0.0,167.0,1036.0,1.0,134974.0,3271,675
2021-04-18,2.0,0.0,18.0,475.0,1.0,134974.0,3228,807
2021-04-17,3.0,0.0,113.0,1956.0,0.0,134974.0,1519,886
2021-04-16,2.0,0.0,68.0,901.0,1.0,134974.0,2198,778
2021-04-15,3.0,0.0,154.0,578.0,0.0,134974.0,3329,828
2021-04-14,3.0,0.0,216.0,963.0,0.0,134974.0,3429,1074
2021-04-13,4.0,0.0,53.0,1265.0,1.0,134974.0,2762,1067
2021-04-12,2.0,0.0,49.0,1002.0,0.0,134974.0,3504,642
2021-04-11,2.0,0.0,48.0,382.0,0.0,134974.0,3371,595
2021-04-10,2.0,0.0,60.0,2359.0,0.0,134974.0,1589,1005
2021-04-09,1.0,0.0,137.0,860.0,0.0,134974.0,2361,945
2021-04-08,4.0,0.0,84.0,813.0,0.0,134974.0,2667,882
2021-04-07,4.0,0.0,93.0,743.0,0.0,134974.0,2509,729
2021-04-06,4.0,0.0,281.0,338.0,0.0,134974.0,2713,659
2021-04-05,1.0,0.0,7.0,204.0,0.0,134974.0,1887,521
2021-04-04,6.0,0.0,11.0,118.0,0.0,134974.0,1602,508
2021-04-03,1.0,0.0,197.0,949.0,0.0,134974.0,1302,858
2021-04-02,3.0,0.0,46.0,539.0,0.0,134974.0,1532,765
2021-04-01,3.0,0.0,442.0,530.0,0.0,134974.0,2927,984
2021-03-31,7.0,0.0,332.0,449.0,0.0,134974.0,2476,662
2021-03-30,7.0,0.0,327.0,490.0,0.0,134974.0,1833,815
2021-03-29,4.0,0.0,343.0,290.0,0.0,134974.0,1914,491
2021-03-28,4.0,0.0,190.0,140.0,0.0,134974.0,4034,848
2021-03-27,2.0,0.0,601.0,182.0,0.0,134974.0,1229,707
2021-03-26,2.0,0.0,578.0,773.0,0.0,134974.0,2529,732
2021-03-25,3.0,0.0,428.0,1194.0,0.0,134974.0,3588,962
2021-03-24,10.0,0.0,564.0,999.0,0.0,134974.0,3923,843
2021-03-23,11.0,0.0,489.0,203.0,0.0,134974.0,3124,826
2021-03-22,8.0,0.0,699.0,211.0,0.0,134974.0,3712,606
2021-03-21,14.0,1.0,437.0,18.0,0.0,134974.0,3706,736
2021-03-20,5.0,1.0,2526.0,126.0,0.0,134974.0,1281,789
2021-03-19,5.0,0.0,2134.0,307.0,0.0,134974.0,2865,921
2021-03-18,11.0,0.0,420.0,885.0,0.0,134974.0,4126,812
2021-03-17,8.0,0.0,353.0,729.0,0.0,134974.0,4324,890
2021-03-16,6.0,0.0,592.0,29.0,0.0,134974.0,3885,903
2021-03-15,7.0,1.0,916.0,7.0,0.0,134974.0,4636,543
2021-03-14,7.0,0.0,883.0,3.0,0.0,134974.0,2240,800
2021-03-13,5.0,1.0,1359.0,7.0,0.0,134974.0,1323,906
2021-03-12,8.0,0.0,847.0,3.0,0.0,134974.0,3791,523
2021-03-11,8.0,0.0,476.0,7.0,0.0,134974.0,4135,861
2021-03-10,11.0,0.0,591.0,133.0,0.0,134974.0,3886,896
2021-03-09,12.0,0.0,1141.0,156.0,0.0,134974.0,4114,826
2021-03-08,12.0,0.0,784.0,72.0,0.0,134974.0,4171,519
2021-03-07,4.0,1.0,393.0,4.0,0.0,134974.0,1660,602
2021-03-06,7.0,1.0,1480.0,3.0,0.0,134974.0,1333,823
2021-03-05,11.0,2.0,1733.0,40.0,0.0,134974.0,2698,935
2021-03-04,24.0,0.0,1079.0,81.0,0.0,134974.0,3053,870
2021-03-03,20.0,0.0,563.0,118.0,0.0,134974.0,2580,906
2021-03-02,13.0,1.0,779.0,109.0,0.0,134974.0,2433,1004
2021-03-01,18.0,2.0,892.0,34.0,0.0,134974.0,2783,798
2021-02-28,11.0,0.0,377.0,2.0,0.0,134974.0,1641,730
2021-02-27,12.0,1.0,1442.0,1.0,0.0,134974.0,1486,996
2021-02-26,16.0,2.0,1670.0,2.0,0.0,134974.0,2335,842
2021-02-25,30.0,1.0,810.0,5.0,0.0,134974.0,2509,882
2021-02-24,15.0,1.0,432.0,4.0,0.0,134974.0,2486,1058
2021-02-23,17.0,3.0,387.0,4.0,0.0,134974.0,2537,782
2021-02-22,19.0,0.0,389.0,2.0,0.0,134974.0,2551,712
2021-02-21,9.0,1.0,268.0,0.0,0.0,134974.0,1781,920
2021-02-20,14.0,1.0,1306.0,0.0,0.0,134974.0,1212,777
2021-02-19,19.0,1.0,549.0,0.0,0.0,134974.0,1934,784
2021-02-18,27.0,3.0,719.0,0.0,0.0,134974.0,2157,833
2021-02-17,21.0,2.0,803.0,0.0,0.0,134974.0,1937,889
2021-02-16,49.0,0.0,1262.0,0.0,0.0,134974.0,2122,960
2021-02-15,33.0,2.0,860.0,1.0,0.0,134974.0,2230,794
2021-02-14,15.0,0.0,945.0,0.0,0.0,134974.0,1374,774
2021-02-13,28.0,2.0,1283.0,0.0,1.0,134974.0,1244,841
2021-02-12,34.0,2.0,635.0,2.0,0.0,134974.0,2147,959
2021-02-11,30.0,1.0,591.0,0.0,0.0,134974.0,2432,958
2021-02-10,28.0,2.0,969.0,0.0,0.0,134974.0,2714,1043
2021-02-09,35.0,2.0,1125.0,0.0,0.0,134974.0,2173,830
2021-02-08,41.0,2.0,797.0,0.0,0.0,134974.0,2462,791
2021-02-07,35.0,0.0,805.0,0.0,0.0,134974.0,1721,775
2021-02-06,21.0,0.0,1354.0,1.0,0.0,134974.0,1334,943
2021-02-05,36.0,0.0,1421.0,0.0,0.0,134974.0,2261,1057
2021-02-04,35.0,0.0,1527.0,1.0,0.0,134974.0,2583,992
2021-02-03,49.0,3.0,943.0,0.0,0.0,134974.0,2884,1071
2021-02-02,55.0,6.0,1116.0,0.0,0.0,134974.0,2381,933
2021-02-01,59.0,2.0,984.0,0.0,0.0,134974.0,2174,536
2021-01-31,35.0,2.0,964.0,0.0,0.0,134974.0,1544,672
2021-01-30,31.0,1.0,1283.0,0.0,0.0,134974.0,1438,985
2021-01-29,46.0,4.0,991.0,0.0,0.0,134974.0,2225,933
2021-01-28,62.0,3.0,1178.0,0.0,0.0,134974.0,2452,1019
2021-01-27,51.0,0.0,886.0,1.0,0.0,134974.0,2493,1288
2021-01-26,60.0,2.0,1093.0,1.0,0.0,134974.0,2111,866
2021-01-25,46.0,0.0,1203.0,0.0,0.0,134974.0,2321,803
2021-01-24,39.0,3.0,677.0,0.0,0.0,134974.0,1300,901
2021-01-23,28.0,2.0,757.0,0.0,0.0,134974.0,1246,981
2021-01-22,44.0,2.0,1423.0,0.0,0.0,134974.0,2067,1158
2021-01-21,50.0,1.0,1292.0,0.0,0.0,134974.0,2165,1138
2021-01-20,66.0,2.0,388.0,0.0,0.0,134974.0,2334,1230
2021-01-19,79.0,3.0,863.0,0.0,0.0,134974.0,1808,879
2021-01-18,60.0,5.0,494.0,0.0,0.0,134974.0,2162,969
2021-01-17,39.0,4.0,623.0,0.0,0.0,134974.0,1243,944
2021-01-16,53.0,5.0,267.0,0.0,0.0,134974.0,1029,796
2021-01-15,58.0,2.0,879.0,0.0,0.0,134974.0,1754,1007
2021-01-14,62.0,6.0,553.0,0.0,0.0,134974.0,2241,1545
2021-01-13,69.0,3.0,511.0,2.0,0.0,134974.0,1831,1233
2021-01-12,58.0,2.0,387.0,0.0,0.0,134974.0,1484,808
2021-01-11,109.0,3.0,298.0,1.0,0.0,134974.0,2108,1353
2021-01-10,39.0,4.0,45.0,1.0,0.0,134974.0,938,870
2021-01-09,44.0,3.0,340.0,5.0,0.0,134974.0,1302,1211
2021-01-08,63.0,2.0,802.0,5.0,0.0,134974.0,1629,1308
2021-01-07,79.0,3.0,1367.0,121.0,0.0,134974.0,1619,1382
2021-01-06,79.0,4.0,476.0,290.0,0.0,134974.0,1254,920
2021-01-05,54.0,4.0,146.0,371.0,0.0,134974.0,984,566
2021-01-04,95.0,3.0,42.0,51.0,0.0,134974.0,1118,824
2021-01-03,45.0,3.0,2.0,3.0,0.0,134974.0,1169,1103
2021-01-02,92.0,1.0,1.0,6.0,0.0,134974.0,1166,1134
2021-01-01,24.0,0.0,0.0,1.0,0.0,134974.0,883,864
2020-12-31,50.0,6.0,500.0,51.0,0.0,134974.0,769,672
2020-12-30,80.0,2.0,639.0,68.0,0.0,134974.0,1051,894
2020-12-29,76.0,4.0,653.0,96.0,0.0,134974.0,980,789
2020-12-28,55.0,4.0,0.0,0.0,0.0,134974.0,746,688
2020-12-27,47.0,2.0,0.0,0.0,0.0,134974.0,740,719
2020-12-26,50.0,4.0,0.0,0.0,0.0,134974.0,344,331
2020-12-25,15.0,2.0,0.0,0.0,0.0,134974.0,379,366
2020-12-24,33.0,3.0,4.0,0.0,0.0,134974.0,1061,996
2020-12-23,47.0,3.0,136.0,0.0,0.0,134974.0,834,770
2020-12-22,44.0,2.0,144.0,0.0,0.0,134974.0,940,792
2020-12-21,44.0,3.0,79.0,0.0,0.0,134974.0,1143,960
2020-12-20,28.0,1.0,4.0,0.0,0.0,134974.0,811,805
2020-12-19,22.0,2.0,6.0,0.0,0.0,134974.0,699,684
2020-12-18,34.0,5.0,46.0,0.0,1.0,134974.0,1209,1035
2020-12-17,28.0,2.0,196.0,1.0,,134974.0,646,596
2020-12-16,36.0,2.0,386.0,1.0,,134974.0,926,892
2020-12-15,35.0,1.0,368.0,0.0,,134974.0,696,494
2020-12-14,33.0,1.0,79.0,1.0,,134974.0,733,698
2020-12-13,22.0,3.0,4.0,0.0,,134974.0,507,493
2020-12-12,30.0,2.0,5.0,0.0,,134974.0,805,800
2020-12-11,38.0,0.0,52.0,0.0,,134974.0,1159,907
2020-12-10,38.0,0.0,53.0,0.0,,134974.0,1293,1182
2020-12-09,37.0,3.0,74.0,2.0,,134974.0,768,543
2020-12-08,36.0,1.0,103.0,1.0,,134974.0,1096,738
2020-12-07,31.0,1.0,,,,,755,516
2020-12-06,21.0,4.0,,,,,651,643
2020-12-05,33.0,3.0,,,,,743,730
2020-12-04,35.0,2.0,,,,,1412,1168
2020-12-03,26.0,2.0,,,,,887,832
2020-12-02,34.0,1.0,,,,,1005,936
2020-12-01,28.0,1.0,,,,,758,669
2020-11-30,27.0,0.0,,,,,570,514
2020-11-29,27.0,2.0,,,,,798,796
2020-11-28,23.0,2.0,,,,,666,665
2020-11-27,28.0,1.0,,,,,927,875
2020-11-26,25.0,0.0,,,,,1057,1045
2020-11-25,42.0,2.0,,,,,791,789
2020-11-24,46.0,2.0,,,,,661,660
2020-11-23,33.0,1.0,,,,,550,549
2020-11-22,20.0,2.0,,,,,596,595
2020-11-21,40.0,2.0,,,,,746,745
2020-11-20,29.0,2.0,,,,,1214,1213
2020-11-19,30.0,1.0,,,,,1036,1036
2020-11-18,50.0,8.0,,,,,634,630
2020-11-17,52.0,3.0,,,,,745,743
2020-11-16,68.0,3.0,,,,,473,473
2020-11-15,28.0,1.0,,,,,556,556
2020-11-14,39.0,3.0,,,,,863,863
2020-11-13,57.0,6.0,,,,,1161,1160
2020-11-12,85.0,0.0,,,,,1037,1035
2020-11-11,52.0,2.0,,,,,634,633
2020-11-10,76.0,0.0,,,,,645,644
2020-11-09,77.0,2.0,,,,,565,565
2020-11-08,49.0,1.0,,,,,693,692
2020-11-07,44.0,2.0,,,,,715,715
2020-11-06,74.0,1.0,,,,,903,903
2020-11-05,53.0,4.0,,,,,874,874
2020-11-04,59.0,2.0,,,,,876,876
2020-11-03,98.0,4.0,,,,,818,818
2020-11-02,110.0,1.0,,,,,474,474
2020-11-01,40.0,2.0,,,,,696,696
2020-10-31,42.0,6.0,,,,,624,624
2020-10-30,66.0,5.0,,,,,1156,1156
2020-10-29,96.0,1.0,,,,,1185,1185
2020-10-28,63.0,1.0,,,,,1036,1036
2020-10-27,104.0,7.0,,,,,941,941
2020-10-26,103.0,4.0,,,,,764,764
2020-10-25,61.0,1.0,,,,,1061,1061
2020-10-24,65.0,1.0,,,,,1203,1203
2020-10-23,107.0,1.0,,,,,1418,1418
2020-10-22,94.0,2.0,,,,,1197,1197
2020-10-21,120.0,1.0,,,,,942,942
2020-10-20,135.0,0.0,,,,,874,874
2020-10-19,130.0,0.0,,,,,961,961
2020-10-18,53.0,0.0,,,,,861,861
2020-10-17,78.0,0.0,,,,,980,980
2020-10-16,121.0,0.0,,,,,1039,1039
2020-10-15,78.0,0.0,,,,,788,788
2020-10-14,105.0,0.0,,,,,735,735
2020-10-13,78.0,0.0,,,,,836,836
2020-10-12,81.0,0.0,,,,,748,748
2020-10-11,54.0,2.0,,,,,774,774
2020-10-10,48.0,2.0,,,,,743,743
2020-10-09,62.0,0.0,,,,,913,913
2020-10-08,73.0,0.0,,,,,669,669
2020-10-07,62.0,0.0,,,,,590,590
2020-10-06,51.0,1.0,,,,,641,641
2020-10-05,45.0,2.0,,,,,792,792
2020-10-04,38.0,0.0,,,,,603,603
2020-10-03,35.0,0.0,,,,,579,579
2020-10-02,41.0,0.0,,,,,601,601
2020-10-01,40.0,0.0,,,,,830,830
2020-09-30,31.0,1.0,,,,,492,492
2020-09-29,36.0,0.0,,,,,734,734
2020-09-28,27.0,2.0,,,,,618,618
2020-09-27,17.0,0.0,,,,,569,569
2020-09-26,26.0,0.0,,,,,687,687
2020-09-25,14.0,0.0,,,,,846,846
2020-09-24,32.0,0.0,,,,,1009,1009
2020-09-23,11.0,0.0,,,,,687,687
2020-09-22,14.0,0.0,,,,,540,540
2020-09-21,9.0,0.0,,,,,625,625
2020-09-20,12.0,0.0,,,,,666,666
2020-09-19,7.0,0.0,,,,,650,650
2020-09-18,22.0,0.0,,,,,690,690
2020-09-17,14.0,0.0,,,,,790,790
2020-09-16,15.0,0.0,,,,,926,926
2020-09-15,14.0,0.0,,,,,883,883
2020-09-14,12.0,0.0,,,,,913,913
2020-09-13,8.0,0.0,,,,,525,525
2020-09-12,2.0,0.0,,,,,502,502
2020-09-11,19.0,0.0,,,,,809,809
2020-09-10,5.0,0.0,,,,,785,785
2020-09-09,5.0,0.0,,,,,690,690
2020-09-08,4.0,0.0,,,,,459,459
2020-09-07,4.0,0.0,,,,,402,402
2020-09-06,8.0,0.0,,,,,390,390
2020-09-05,4.0,1.0,,,,,415,415
2020-09-04,3.0,0.0,,,,,392,392
2020-09-03,5.0,0.0,,,,,618,618
2020-09-02,10.0,0.0,,,,,825,825
2020-09-01,2.0,0.0,,,,,489,489
2020-08-31,0.0,0.0,,,,,380,380
2020-08-30,0.0,0.0,,,,,366,366
2020-08-29,0.0,0.0,,,,,402,402
2020-08-28,0.0,0.0,,,,,332,332
2020-08-27,0.0,0.0,,,,,657,657
2020-08-26,6.0,0.0,,,,,449,449
2020-08-25,5.0,0.0,,,,,553,553
2020-08-24,1.0,0.0,,,,,499,499
2020-08-23,2.0,0.0,,,,,315,315
2020-08-22,0.0,0.0,,,,,434,434
2020-08-21,2.0,0.0,,,,,427,427
2020-08-20,2.0,0.0,,,,,409,409
2020-08-19,3.0,0.0,,,,,473,473
2020-08-18,0.0,0.0,,,,,405,405
2020-08-17,1.0,0.0,,,,,287,287
2020-08-16,0.0,0.0,,,,,375,375
2020-08-15,0.0,0.0,,,,,578,578
2020-08-14,2.0,0.0,,,,,377,377
2020-08-13,6.0,0.0,,,,,298,298
2020-08-12,4.0,0.0,,,,,490,490
2020-08-11,4.0,0.0,,,,,302,302
2020-08-10,1.0,0.0,,,,,379,379
2020-08-09,0.0,1.0,,,,,454,454
2020-08-08,1.0,0.0,,,,,355,355
2020-08-07,4.0,0.0,,,,,502,502
2020-08-06,3.0,0.0,,,,,518,518
2020-08-05,1.0,1.0,,,,,474,474
2020-08-04,4.0,0.0,,,,,767,767
2020-08-03,3.0,0.0,,,,,645,645
2020-08-02,2.0,0.0,,,,,409,409
2020-08-01,2.0,0.0,,,,,445,445
2020-07-31,1.0,0.0,,,,,312,312
2020-07-30,0.0,0.0,,,,,396,396
2020-07-29,2.0,0.0,,,,,194,194
2020-07-28,2.0,0.0,,,,,301,301
2020-07-27,1.0,0.0,,,,,226,226
2020-07-26,1.0,0.0,,,,,140,140
2020-07-25,1.0,0.0,,,,,231,231
2020-07-24,1.0,0.0,,,,,365,365
2020-07-23,2.0,1.0,,,,,291,291
2020-07-22,2.0,0.0,,,,,232,232
2020-07-21,0.0,1.0,,,,,211,211
2020-07-20,4.0,0.0,,,,,162,162
2020-07-19,0.0,0.0,,,,,139,139
2020-07-18,1.0,0.0,,,,,240,240
2020-07-17,1.0,0.0,,,,,419,419
2020-07-16,0.0,0.0,,,,,432,432
2020-07-15,1.0,1.0,,,,,315,315
2020-07-14,1.0,0.0,,,,,282,282
2020-07-13,0.0,0.0,,,,,232,232
2020-07-12,2.0,0.0,,,,,211,211
2020-07-11,0.0,0.0,,,,,234,234
2020-07-10,3.0,0.0,,,,,430,430
2020-07-09,2.0,0.0,,,,,261,261
2020-07-08,2.0,0.0,,,,,218,218
2020-07-07,0.0,1.0,,,,,162,162
2020-07-06,2.0,0.0,,,,,190,190
2020-07-05,1.0,1.0,,,,,174,174
2020-07-04,0.0,0.0,,,,,148,148
2020-07-03,3.0,0.0,,,,,302,302
2020-07-02,4.0,0.0,,,,,169,169
2020-07-01,1.0,0.0,,,,,187,187
2020-06-30,0.0,0.0,,,,,142,142
2020-06-29,0.0,0.0,,,,,147,147
2020-06-28,2.0,0.0,,,,,116,116
2020-06-27,1.0,0.0,,,,,126,126
2020-06-26,4.0,0.0,,,,,229,229
2020-06-25,7.0,0.0,,,,,201,201
2020-06-24,5.0,0.0,,,,,154,154
2020-06-23,2.0,1.0,,,,,188,188
2020-06-22,2.0,0.0,,,,,160,160
2020-06-21,0.0,1.0,,,,,126,126
2020-06-20,3.0,0.0,,,,,137,137
2020-06-19,3.0,1.0,,,,,138,138
2020-06-18,2.0,0.0,,,,,153,153
2020-06-17,2.0,0.0,,,,,180,180
2020-06-16,2.0,0.0,,,,,174,174
2020-06-15,3.0,0.0,,,,,168,168
