date,dailyCases,newDeaths28DaysByDeathDate,dailyFirstDoseByVaccinationDate,dailySecondDoseByVaccinationDate,dailyThirdInjectionByVaccinationDate,VaccineRegisterPopulationByVaccinationDate,newVirusTestsBySpecimenDate,newPCRTestsBySpecimenDate
2022-07-19,45.0,0.0,0.0,15.0,19.0,180036.0,595,117
2022-07-18,59.0,0.0,0.0,14.0,7.0,180036.0,745,141
2022-07-17,57.0,0.0,7.0,48.0,47.0,180036.0,471,96
2022-07-16,42.0,0.0,6.0,28.0,55.0,180036.0,655,334
2022-07-15,46.0,1.0,1.0,2.0,4.0,180036.0,595,160
2022-07-14,75.0,1.0,3.0,30.0,26.0,180036.0,761,199
2022-07-13,75.0,0.0,0.0,7.0,6.0,180036.0,673,167
2022-07-12,68.0,1.0,4.0,11.0,29.0,180036.0,825,306
2022-07-11,90.0,1.0,0.0,15.0,8.0,180036.0,844,147
2022-07-10,71.0,0.0,7.0,38.0,18.0,180036.0,708,316
2022-07-09,75.0,1.0,1.0,20.0,18.0,180036.0,499,143
2022-07-08,88.0,0.0,1.0,6.0,11.0,180036.0,649,137
2022-07-07,65.0,0.0,2.0,17.0,23.0,180036.0,738,250
2022-07-06,89.0,0.0,2.0,4.0,10.0,180036.0,817,214
2022-07-05,100.0,1.0,2.0,18.0,21.0,180036.0,936,342
2022-07-04,99.0,0.0,2.0,18.0,42.0,180036.0,879,133
2022-07-03,84.0,0.0,2.0,15.0,13.0,180036.0,584,115
2022-07-02,47.0,0.0,1.0,12.0,36.0,180036.0,569,181
2022-07-01,56.0,0.0,4.0,12.0,15.0,180036.0,691,182
2022-06-30,51.0,1.0,12.0,25.0,20.0,180036.0,678,153
2022-06-29,58.0,0.0,0.0,5.0,12.0,180036.0,680,179
2022-06-28,66.0,1.0,9.0,10.0,18.0,180036.0,851,270
2022-06-27,89.0,0.0,0.0,9.0,17.0,180036.0,820,178
2022-06-26,63.0,0.0,5.0,63.0,70.0,180036.0,545,142
2022-06-25,61.0,2.0,3.0,9.0,10.0,180036.0,555,236
2022-06-24,54.0,0.0,4.0,12.0,23.0,180036.0,625,196
2022-06-23,67.0,1.0,5.0,22.0,37.0,180036.0,677,226
2022-06-22,60.0,1.0,1.0,8.0,13.0,180036.0,714,241
2022-06-21,55.0,0.0,6.0,13.0,14.0,180036.0,658,192
2022-06-20,64.0,0.0,1.0,4.0,16.0,180036.0,859,257
2022-06-19,63.0,0.0,8.0,38.0,11.0,180036.0,527,171
2022-06-18,34.0,0.0,6.0,33.0,36.0,180036.0,548,276
2022-06-17,44.0,0.0,1.0,5.0,25.0,180036.0,565,186
2022-06-16,37.0,1.0,2.0,22.0,40.0,180036.0,676,234
2022-06-15,27.0,0.0,0.0,5.0,13.0,180036.0,611,238
2022-06-14,39.0,0.0,3.0,14.0,30.0,180036.0,644,194
2022-06-13,45.0,0.0,0.0,1.0,12.0,180036.0,820,213
2022-06-12,25.0,0.0,10.0,40.0,38.0,180036.0,461,160
2022-06-11,17.0,0.0,4.0,16.0,32.0,180036.0,441,200
2022-06-10,24.0,1.0,1.0,4.0,6.0,180036.0,606,215
2022-06-09,34.0,0.0,3.0,12.0,17.0,180036.0,663,198
2022-06-08,41.0,0.0,4.0,11.0,35.0,180036.0,686,252
2022-06-07,31.0,0.0,4.0,12.0,31.0,180036.0,682,252
2022-06-06,25.0,0.0,2.0,4.0,7.0,180036.0,798,261
2022-06-05,26.0,1.0,1.0,25.0,16.0,180036.0,578,275
2022-06-04,25.0,0.0,6.0,32.0,40.0,180036.0,457,182
2022-06-03,15.0,0.0,0.0,1.0,0.0,180036.0,446,196
2022-06-02,16.0,0.0,0.0,1.0,2.0,180036.0,498,206
2022-06-01,15.0,0.0,5.0,9.0,15.0,180036.0,560,217
2022-05-31,15.0,0.0,9.0,24.0,66.0,180036.0,633,243
2022-05-30,28.0,0.0,3.0,13.0,11.0,180036.0,722,214
2022-05-29,11.0,0.0,11.0,28.0,47.0,180036.0,534,237
2022-05-28,14.0,1.0,12.0,23.0,22.0,180036.0,440,209
2022-05-27,13.0,1.0,4.0,14.0,26.0,180036.0,757,348
2022-05-26,17.0,0.0,10.0,26.0,26.0,180036.0,771,271
2022-05-25,19.0,1.0,8.0,20.0,26.0,180036.0,662,225
2022-05-24,12.0,0.0,2.0,6.0,29.0,180036.0,827,382
2022-05-23,20.0,0.0,5.0,5.0,11.0,180036.0,869,209
2022-05-22,16.0,1.0,9.0,27.0,33.0,180036.0,572,228
2022-05-21,17.0,0.0,5.0,11.0,30.0,180036.0,610,292
2022-05-20,17.0,0.0,1.0,6.0,43.0,180036.0,736,274
2022-05-19,17.0,0.0,7.0,23.0,57.0,180036.0,746,237
2022-05-18,19.0,0.0,12.0,16.0,46.0,180036.0,727,291
2022-05-17,25.0,0.0,9.0,20.0,55.0,180036.0,958,441
2022-05-16,35.0,0.0,3.0,7.0,14.0,180036.0,987,283
2022-05-15,33.0,0.0,13.0,26.0,56.0,180036.0,483,81
2022-05-14,23.0,0.0,9.0,16.0,34.0,180036.0,527,184
2022-05-13,15.0,0.0,15.0,12.0,37.0,180036.0,720,209
2022-05-12,24.0,0.0,18.0,44.0,36.0,180036.0,869,256
2022-05-11,15.0,0.0,16.0,52.0,53.0,180036.0,819,295
2022-05-10,31.0,1.0,20.0,56.0,82.0,180036.0,1020,479
2022-05-09,27.0,0.0,4.0,1.0,12.0,180036.0,1042,250
2022-05-08,27.0,0.0,15.0,46.0,78.0,180036.0,717,244
2022-05-07,20.0,0.0,10.0,32.0,37.0,180036.0,626,215
2022-05-06,22.0,0.0,13.0,29.0,45.0,180036.0,840,227
2022-05-05,30.0,1.0,29.0,31.0,59.0,180036.0,1139,467
2022-05-04,51.0,0.0,23.0,70.0,71.0,180036.0,937,256
2022-05-03,50.0,0.0,10.0,42.0,50.0,180036.0,1095,292
2022-05-02,35.0,0.0,4.0,3.0,6.0,180036.0,907,237
2022-05-01,29.0,0.0,12.0,28.0,15.0,180036.0,663,181
2022-04-30,29.0,1.0,5.0,8.0,45.0,180036.0,770,316
2022-04-29,30.0,0.0,12.0,26.0,56.0,180036.0,854,183
2022-04-28,32.0,0.0,13.0,25.0,47.0,180036.0,1144,361
2022-04-27,40.0,1.0,8.0,34.0,53.0,180036.0,1121,370
2022-04-26,38.0,3.0,20.0,31.0,44.0,180036.0,1142,412
2022-04-25,36.0,1.0,6.0,21.0,31.0,180036.0,1357,333
2022-04-24,56.0,0.0,7.0,44.0,64.0,180036.0,885,218
2022-04-23,42.0,1.0,23.0,62.0,34.0,180036.0,839,305
2022-04-22,45.0,0.0,15.0,31.0,60.0,180036.0,982,233
2022-04-21,41.0,1.0,22.0,35.0,41.0,180036.0,1259,376
2022-04-20,66.0,1.0,21.0,70.0,62.0,180036.0,1097,273
2022-04-19,79.0,1.0,18.0,38.0,39.0,180036.0,1285,306
2022-04-18,63.0,0.0,3.0,6.0,8.0,180036.0,1067,279
2022-04-17,55.0,0.0,0.0,3.0,9.0,180036.0,812,208
2022-04-16,48.0,2.0,16.0,37.0,32.0,180036.0,821,229
2022-04-15,55.0,0.0,9.0,19.0,18.0,180036.0,1015,311
2022-04-14,63.0,0.0,22.0,33.0,64.0,180036.0,1328,359
2022-04-13,120.0,0.0,22.0,66.0,78.0,180036.0,1281,309
2022-04-12,99.0,1.0,23.0,41.0,64.0,180036.0,1413,394
2022-04-11,76.0,1.0,11.0,31.0,40.0,180036.0,1575,294
2022-04-10,71.0,1.0,15.0,49.0,101.0,180036.0,1076,278
2022-04-09,82.0,1.0,24.0,40.0,44.0,180036.0,1178,453
2022-04-08,76.0,1.0,12.0,32.0,37.0,180036.0,1621,492
2022-04-07,121.0,2.0,20.0,38.0,79.0,180036.0,1575,315
2022-04-06,108.0,1.0,21.0,41.0,61.0,180036.0,1636,395
2022-04-05,143.0,2.0,11.0,25.0,23.0,180036.0,1790,452
2022-04-04,152.0,0.0,2.0,12.0,15.0,180036.0,1925,364
2022-04-03,148.0,0.0,6.0,21.0,32.0,180036.0,1498,344
2022-04-02,114.0,1.0,20.0,36.0,27.0,180036.0,1354,387
2022-04-01,167.0,1.0,10.0,31.0,30.0,180036.0,1935,529
2022-03-31,131.0,1.0,15.0,29.0,29.0,180036.0,2023,500
2022-03-30,218.0,0.0,13.0,62.0,69.0,180036.0,2470,722
2022-03-29,226.0,0.0,14.0,31.0,30.0,180036.0,2345,708
2022-03-28,267.0,1.0,6.0,18.0,26.0,180036.0,2312,475
2022-03-27,174.0,2.0,6.0,34.0,28.0,180036.0,1931,405
2022-03-26,160.0,0.0,17.0,55.0,38.0,180036.0,1721,484
2022-03-25,162.0,0.0,8.0,17.0,17.0,180036.0,2394,743
2022-03-24,210.0,2.0,6.0,17.0,47.0,180036.0,2160,439
2022-03-23,208.0,0.0,26.0,82.0,110.0,180036.0,2392,653
2022-03-22,209.0,0.0,11.0,24.0,19.0,180036.0,2364,676
2022-03-21,208.0,0.0,9.0,19.0,33.0,180036.0,2368,464
2022-03-20,177.0,0.0,6.0,55.0,65.0,180036.0,1919,364
2022-03-19,120.0,0.0,17.0,46.0,47.0,180036.0,1644,493
2022-03-18,122.0,0.0,7.0,32.0,40.0,180036.0,2134,621
2022-03-17,161.0,0.0,4.0,21.0,32.0,180036.0,2218,606
2022-03-16,185.0,1.0,21.0,88.0,92.0,180036.0,2424,659
2022-03-15,184.0,0.0,37.0,81.0,69.0,180036.0,2473,819
2022-03-14,206.0,0.0,3.0,20.0,23.0,180036.0,2419,512
2022-03-13,97.0,0.0,18.0,31.0,56.0,180036.0,1775,424
2022-03-12,86.0,0.0,14.0,45.0,33.0,180036.0,1515,462
2022-03-11,113.0,0.0,4.0,26.0,33.0,180036.0,2051,594
2022-03-10,101.0,0.0,35.0,104.0,67.0,180036.0,2291,711
2022-03-09,105.0,0.0,40.0,92.0,69.0,180036.0,2253,707
2022-03-08,113.0,0.0,17.0,21.0,62.0,180036.0,2121,643
2022-03-07,99.0,0.0,15.0,19.0,33.0,180036.0,2250,525
2022-03-06,86.0,1.0,14.0,34.0,60.0,180036.0,1662,331
2022-03-05,48.0,0.0,14.0,36.0,51.0,180036.0,1412,385
2022-03-04,71.0,0.0,9.0,40.0,43.0,180036.0,1787,380
2022-03-03,61.0,0.0,12.0,57.0,33.0,180036.0,1926,363
2022-03-02,45.0,0.0,26.0,67.0,63.0,180036.0,2079,515
2022-03-01,64.0,1.0,46.0,215.0,37.0,180036.0,1947,480
2022-02-28,86.0,0.0,10.0,23.0,38.0,180036.0,2236,366
2022-02-27,59.0,0.0,2.0,22.0,13.0,180036.0,1652,276
2022-02-26,44.0,0.0,16.0,47.0,30.0,180036.0,1438,401
2022-02-25,36.0,0.0,15.0,35.0,35.0,180036.0,1743,413
2022-02-24,50.0,0.0,14.0,55.0,50.0,180036.0,1969,389
2022-02-23,53.0,0.0,41.0,69.0,119.0,180036.0,2159,481
2022-02-22,50.0,0.0,13.0,39.0,56.0,180036.0,2179,545
2022-02-21,55.0,0.0,14.0,42.0,67.0,180036.0,2270,406
2022-02-20,50.0,0.0,10.0,42.0,83.0,180036.0,1820,312
2022-02-19,49.0,1.0,29.0,53.0,57.0,180036.0,1838,580
2022-02-18,60.0,2.0,27.0,40.0,95.0,180036.0,2210,529
2022-02-17,70.0,0.0,19.0,29.0,48.0,180036.0,2556,539
2022-02-16,81.0,0.0,22.0,39.0,69.0,180036.0,2949,756
2022-02-15,87.0,0.0,44.0,91.0,75.0,180036.0,2464,696
2022-02-14,102.0,0.0,10.0,40.0,61.0,180036.0,3005,584
2022-02-13,69.0,0.0,14.0,44.0,33.0,180036.0,2234,389
2022-02-12,67.0,1.0,41.0,42.0,68.0,180036.0,1906,607
2022-02-11,76.0,0.0,41.0,111.0,158.0,180036.0,2444,704
2022-02-10,90.0,2.0,18.0,44.0,89.0,180036.0,2923,680
2022-02-09,100.0,2.0,40.0,31.0,89.0,180036.0,3496,1118
2022-02-08,185.0,0.0,24.0,52.0,47.0,180036.0,3105,968
2022-02-07,149.0,1.0,49.0,136.0,69.0,180036.0,3379,634
2022-02-06,122.0,1.0,17.0,55.0,84.0,180036.0,2873,526
2022-02-05,106.0,0.0,21.0,60.0,55.0,180036.0,2500,878
2022-02-04,141.0,2.0,27.0,85.0,145.0,180036.0,3044,759
2022-02-03,189.0,2.0,16.0,35.0,69.0,180036.0,3399,870
2022-02-02,207.0,1.0,40.0,52.0,88.0,180036.0,3944,1121
2022-02-01,278.0,0.0,32.0,63.0,86.0,180036.0,3430,1073
2022-01-31,262.0,4.0,26.0,49.0,114.0,180036.0,3764,734
2022-01-30,207.0,2.0,32.0,139.0,129.0,180036.0,3241,590
2022-01-29,196.0,0.0,42.0,75.0,126.0,180036.0,2911,997
2022-01-28,218.0,3.0,45.0,83.0,104.0,180036.0,3395,946
2022-01-27,261.0,2.0,60.0,181.0,105.0,180036.0,3754,901
2022-01-26,294.0,2.0,43.0,60.0,113.0,180036.0,4634,1405
2022-01-25,395.0,2.0,29.0,49.0,97.0,180036.0,4059,1419
2022-01-24,429.0,1.0,34.0,65.0,78.0,180036.0,4610,876
2022-01-23,355.0,3.0,23.0,108.0,117.0,180036.0,3965,745
2022-01-22,307.0,4.0,62.0,176.0,180.0,180036.0,3585,1194
2022-01-21,350.0,0.0,34.0,114.0,129.0,180036.0,4378,1348
2022-01-20,423.0,1.0,68.0,120.0,151.0,180036.0,4399,1182
2022-01-19,436.0,1.0,51.0,80.0,130.0,180036.0,5279,1608
2022-01-18,463.0,1.0,49.0,90.0,174.0,180036.0,4783,1624
2022-01-17,570.0,0.0,36.0,93.0,174.0,180036.0,4944,975
2022-01-16,433.0,1.0,37.0,72.0,133.0,180036.0,4259,790
2022-01-15,322.0,1.0,53.0,62.0,145.0,180036.0,4172,1374
2022-01-14,367.0,3.0,67.0,99.0,275.0,180036.0,4538,1445
2022-01-13,430.0,1.0,81.0,54.0,258.0,180036.0,4864,1465
2022-01-12,485.0,4.0,62.0,89.0,274.0,180036.0,6281,2323
2022-01-11,535.0,1.0,70.0,68.0,303.0,180036.0,5688,2543
2022-01-10,632.0,1.0,53.0,102.0,339.0,180036.0,6899,2877
2022-01-09,449.0,0.0,42.0,64.0,369.0,180036.0,5942,2225
2022-01-08,469.0,0.0,91.0,110.0,888.0,180036.0,6048,3309
2022-01-07,588.0,1.0,79.0,102.0,631.0,180036.0,5843,2082
2022-01-06,847.0,1.0,69.0,58.0,794.0,180036.0,6674,2418
2022-01-05,1365.0,1.0,78.0,105.0,403.0,180036.0,7026,1885
2022-01-04,1565.0,2.0,74.0,85.0,550.0,180036.0,7759,2292
2022-01-03,1068.0,4.0,56.0,105.0,471.0,180036.0,5985,1955
2022-01-02,849.0,1.0,73.0,135.0,718.0,180036.0,5141,2137
2022-01-01,576.0,2.0,3.0,15.0,115.0,180036.0,4784,2278
2021-12-31,997.0,2.0,35.0,55.0,366.0,180036.0,7251,3112
2021-12-30,1094.0,0.0,103.0,170.0,1754.0,180036.0,4644,1469
2021-12-29,1198.0,0.0,143.0,167.0,1789.0,180036.0,5595,2053
2021-12-28,707.0,0.0,74.0,102.0,1351.0,180036.0,4278,1511
2021-12-27,540.0,2.0,43.0,58.0,1185.0,180036.0,3938,1409
2021-12-26,354.0,0.0,8.0,14.0,44.0,180036.0,4538,1554
2021-12-25,187.0,0.0,0.0,0.0,0.0,180036.0,3506,1073
2021-12-24,390.0,0.0,23.0,44.0,237.0,180036.0,3991,1188
2021-12-23,365.0,1.0,72.0,127.0,2219.0,180036.0,4145,1204
2021-12-22,375.0,0.0,80.0,181.0,2456.0,180036.0,5069,2169
2021-12-21,302.0,1.0,82.0,142.0,2849.0,180036.0,3871,1436
2021-12-20,247.0,0.0,88.0,160.0,2574.0,180036.0,4162,1340
2021-12-19,142.0,1.0,85.0,168.0,2032.0,180036.0,3467,1070
2021-12-18,114.0,1.0,94.0,113.0,1967.0,180036.0,3759,1184
2021-12-17,141.0,0.0,71.0,110.0,2427.0,180036.0,4117,1342
2021-12-16,144.0,1.0,74.0,113.0,3119.0,180036.0,4535,1681
2021-12-15,158.0,0.0,111.0,127.0,2522.0,180036.0,4554,1932
2021-12-14,144.0,0.0,89.0,55.0,1854.0,180036.0,3468,1600
2021-12-13,141.0,1.0,95.0,56.0,896.0,180036.0,3831,1292
2021-12-12,107.0,0.0,122.0,129.0,1552.0,180036.0,3335,1017
2021-12-11,94.0,0.0,64.0,72.0,1462.0,180036.0,2760,1463
2021-12-10,105.0,1.0,118.0,150.0,1243.0,180036.0,3320,1384
2021-12-09,133.0,0.0,36.0,92.0,1642.0,180036.0,3861,1779
2021-12-08,158.0,0.0,86.0,134.0,1267.0,180036.0,3735,1588
2021-12-07,135.0,0.0,32.0,59.0,1111.0,180036.0,3281,1718
2021-12-06,139.0,1.0,58.0,77.0,711.0,180036.0,3372,1136
2021-12-05,113.0,1.0,60.0,27.0,1207.0,180036.0,2740,887
2021-12-04,100.0,2.0,35.0,99.0,1473.0,180036.0,2619,1482
2021-12-03,109.0,0.0,36.0,104.0,1258.0,180036.0,2979,1527
2021-12-02,136.0,0.0,148.0,54.0,1605.0,180036.0,3138,1400
2021-12-01,138.0,1.0,269.0,95.0,947.0,180036.0,3648,1673
2021-11-30,125.0,1.0,121.0,49.0,579.0,180036.0,3237,1650
2021-11-29,146.0,0.0,55.0,61.0,514.0,180036.0,3277,1081
2021-11-28,106.0,0.0,38.0,40.0,1250.0,180036.0,3129,1321
2021-11-27,85.0,0.0,30.0,100.0,1418.0,180036.0,2036,1164
2021-11-26,87.0,0.0,155.0,115.0,895.0,180036.0,2532,1159
2021-11-25,87.0,0.0,156.0,47.0,1268.0,180036.0,2839,1208
2021-11-24,123.0,1.0,62.0,85.0,950.0,180036.0,3258,1313
2021-11-23,131.0,0.0,24.0,34.0,856.0,180036.0,3022,1611
2021-11-22,129.0,0.0,134.0,16.0,692.0,180036.0,3327,1283
2021-11-21,86.0,1.0,72.0,36.0,1173.0,180036.0,2936,1057
2021-11-20,88.0,0.0,34.0,79.0,1248.0,180036.0,2230,1291
2021-11-19,110.0,0.0,71.0,69.0,804.0,180036.0,2786,1416
2021-11-18,150.0,1.0,49.0,31.0,815.0,180036.0,2864,1041
2021-11-17,138.0,0.0,159.0,79.0,1114.0,180036.0,3214,1459
2021-11-16,128.0,1.0,229.0,48.0,930.0,180036.0,2805,1505
2021-11-15,161.0,0.0,98.0,32.0,696.0,180036.0,3085,1035
2021-11-14,93.0,1.0,107.0,43.0,1016.0,180036.0,2807,1064
2021-11-13,100.0,0.0,105.0,76.0,1616.0,180036.0,2444,1621
2021-11-12,116.0,1.0,88.0,61.0,843.0,180036.0,2496,1093
2021-11-11,142.0,0.0,78.0,74.0,745.0,180036.0,3037,1306
2021-11-10,131.0,0.0,203.0,52.0,1124.0,180036.0,2918,1077
2021-11-09,125.0,2.0,68.0,33.0,935.0,180036.0,2144,847
2021-11-08,143.0,0.0,60.0,34.0,801.0,180036.0,3399,1392
2021-11-07,85.0,1.0,97.0,16.0,901.0,180036.0,2553,725
2021-11-06,95.0,0.0,140.0,86.0,1457.0,180036.0,2094,1201
2021-11-05,88.0,0.0,148.0,75.0,1017.0,180036.0,2446,1070
2021-11-04,113.0,0.0,82.0,40.0,644.0,180036.0,2705,1147
2021-11-03,97.0,1.0,278.0,57.0,849.0,180036.0,3002,1163
2021-11-02,126.0,1.0,76.0,34.0,872.0,180036.0,2609,1364
2021-11-01,142.0,2.0,71.0,37.0,678.0,180036.0,3067,1045
2021-10-31,126.0,1.0,138.0,47.0,1206.0,180036.0,3206,1158
2021-10-30,106.0,0.0,48.0,101.0,1034.0,180036.0,2242,1255
2021-10-29,118.0,0.0,152.0,38.0,428.0,180036.0,2881,1630
2021-10-28,141.0,1.0,162.0,35.0,621.0,180036.0,2597,1207
2021-10-27,158.0,1.0,181.0,68.0,515.0,180036.0,2977,1523
2021-10-26,141.0,0.0,168.0,43.0,400.0,180036.0,2701,1468
2021-10-25,152.0,0.0,217.0,47.0,560.0,180036.0,3003,1246
2021-10-24,114.0,0.0,40.0,92.0,746.0,180036.0,2123,791
2021-10-23,88.0,1.0,41.0,136.0,1590.0,180036.0,2282,1322
2021-10-22,127.0,0.0,183.0,63.0,620.0,180036.0,3318,1821
2021-10-21,121.0,0.0,120.0,64.0,568.0,180036.0,2971,1252
2021-10-20,147.0,1.0,38.0,73.0,666.0,180036.0,3369,1420
2021-10-19,124.0,1.0,52.0,59.0,573.0,180036.0,2697,1280
2021-10-18,131.0,0.0,35.0,50.0,321.0,180036.0,3095,1081
2021-10-17,97.0,0.0,22.0,132.0,192.0,180036.0,2520,632
2021-10-16,67.0,0.0,46.0,153.0,1564.0,180036.0,2216,1325
2021-10-15,97.0,0.0,43.0,60.0,696.0,180036.0,3105,1792
2021-10-14,118.0,1.0,35.0,33.0,480.0,180036.0,3184,1487
2021-10-13,128.0,0.0,64.0,88.0,582.0,180036.0,3814,1894
2021-10-12,114.0,0.0,32.0,75.0,791.0,180036.0,2789,1416
2021-10-11,159.0,0.0,31.0,51.0,495.0,180036.0,3153,1073
2021-10-10,110.0,0.0,29.0,150.0,163.0,180036.0,2695,739
2021-10-09,73.0,0.0,37.0,102.0,1550.0,180036.0,2361,1483
2021-10-08,109.0,0.0,178.0,82.0,1044.0,180036.0,2871,1485
2021-10-07,101.0,0.0,172.0,90.0,814.0,180036.0,3053,1354
2021-10-06,124.0,0.0,258.0,79.0,329.0,180036.0,2985,1166
2021-10-05,106.0,1.0,147.0,88.0,554.0,180036.0,2790,1478
2021-10-04,128.0,0.0,11.0,100.0,293.0,180036.0,3095,1013
2021-10-03,67.0,0.0,15.0,115.0,234.0,180036.0,2900,927
2021-10-02,53.0,0.0,52.0,247.0,1463.0,180036.0,2092,1306
2021-10-01,68.0,0.0,18.0,118.0,684.0,180036.0,2790,1453
2021-09-30,65.0,1.0,45.0,239.0,582.0,180036.0,3006,1180
2021-09-29,87.0,0.0,186.0,94.0,332.0,180036.0,3768,1761
2021-09-28,90.0,0.0,17.0,43.0,275.0,180036.0,3100,1750
2021-09-27,108.0,0.0,13.0,63.0,597.0,180036.0,3501,1262
2021-09-26,80.0,1.0,25.0,152.0,264.0,180036.0,3422,1304
2021-09-25,80.0,1.0,62.0,212.0,377.0,180036.0,2227,1333
2021-09-24,86.0,0.0,19.0,151.0,77.0,180036.0,2623,1210
2021-09-23,96.0,0.0,51.0,241.0,109.0,180036.0,3340,1359
2021-09-22,76.0,0.0,52.0,272.0,125.0,180036.0,3227,1274
2021-09-21,111.0,0.0,28.0,166.0,91.0,180036.0,3109,1542
2021-09-20,91.0,1.0,58.0,146.0,94.0,180036.0,3296,1041
2021-09-19,95.0,0.0,34.0,227.0,1.0,180036.0,3383,986
2021-09-18,61.0,0.0,63.0,433.0,8.0,180036.0,2165,1214
2021-09-17,62.0,1.0,25.0,391.0,2.0,180036.0,2907,1384
2021-09-16,86.0,1.0,103.0,233.0,0.0,180036.0,3106,1227
2021-09-15,90.0,1.0,128.0,239.0,100.0,180036.0,3901,1673
2021-09-14,79.0,2.0,34.0,222.0,3.0,180036.0,3274,1563
2021-09-13,100.0,0.0,14.0,107.0,0.0,180036.0,3865,1074
2021-09-12,97.0,0.0,85.0,456.0,0.0,180036.0,3258,872
2021-09-11,78.0,0.0,94.0,460.0,1.0,180036.0,2507,1278
2021-09-10,81.0,3.0,95.0,270.0,0.0,180036.0,3959,1409
2021-09-09,86.0,0.0,145.0,295.0,0.0,180036.0,4059,1255
2021-09-08,93.0,0.0,103.0,219.0,0.0,180036.0,4729,1567
2021-09-07,113.0,1.0,35.0,233.0,0.0,180036.0,4251,995
2021-09-06,168.0,0.0,18.0,141.0,0.0,180036.0,5677,1094
2021-09-05,99.0,1.0,50.0,314.0,0.0,180036.0,3240,1209
2021-09-04,95.0,0.0,215.0,747.0,1.0,180036.0,2399,1322
2021-09-03,114.0,0.0,90.0,338.0,0.0,180036.0,4654,1367
2021-09-02,118.0,0.0,45.0,294.0,0.0,180036.0,3975,1144
2021-09-01,137.0,0.0,127.0,279.0,0.0,180036.0,3909,1364
2021-08-31,140.0,0.0,54.0,325.0,2.0,180036.0,3608,927
2021-08-30,107.0,0.0,36.0,275.0,1.0,180036.0,2345,825
2021-08-29,77.0,1.0,175.0,530.0,0.0,180036.0,2185,812
2021-08-28,74.0,1.0,222.0,418.0,0.0,180036.0,2294,1133
2021-08-27,79.0,1.0,149.0,270.0,0.0,180036.0,2964,1269
