date,dailyCases,newDeaths28DaysByDeathDate,dailyFirstDoseByVaccinationDate,dailySecondDoseByVaccinationDate,dailyThirdInjectionByVaccinationDate,VaccineRegisterPopulationByVaccinationDate,newVirusTestsBySpecimenDate,newPCRTestsBySpecimenDate
2022-07-31,34.0,0.0,0.0,13.0,9.0,198785.0,719,388
2022-07-30,32.0,0.0,5.0,28.0,32.0,198785.0,658,365
2022-07-29,31.0,1.0,0.0,10.0,14.0,198785.0,824,447
2022-07-28,60.0,0.0,2.0,6.0,16.0,198785.0,882,417
2022-07-27,45.0,0.0,12.0,32.0,61.0,198785.0,838,413
2022-07-26,40.0,1.0,1.0,2.0,16.0,198785.0,973,484
2022-07-25,51.0,0.0,0.0,17.0,16.0,198785.0,1040,422
2022-07-24,52.0,0.0,1.0,7.0,2.0,198785.0,710,321
2022-07-23,55.0,2.0,1.0,8.0,24.0,198785.0,783,410
2022-07-22,57.0,0.0,9.0,83.0,50.0,198785.0,921,436
2022-07-21,59.0,1.0,2.0,11.0,25.0,198785.0,948,434
2022-07-20,71.0,1.0,6.0,29.0,50.0,198785.0,1003,494
2022-07-19,76.0,3.0,1.0,3.0,2.0,198785.0,824,372
2022-07-18,65.0,0.0,0.0,13.0,14.0,198785.0,971,306
2022-07-17,66.0,0.0,2.0,6.0,7.0,198785.0,792,404
2022-07-16,58.0,1.0,1.0,7.0,18.0,198785.0,746,414
2022-07-15,75.0,2.0,4.0,15.0,18.0,198785.0,962,472
2022-07-14,79.0,1.0,7.0,5.0,11.0,198785.0,1023,453
2022-07-13,88.0,0.0,14.0,104.0,53.0,198785.0,1015,420
2022-07-12,112.0,0.0,0.0,6.0,14.0,198785.0,1151,526
2022-07-11,111.0,0.0,9.0,18.0,18.0,198785.0,1130,392
2022-07-10,95.0,0.0,1.0,11.0,8.0,198785.0,791,342
2022-07-09,70.0,1.0,0.0,3.0,1.0,198785.0,778,387
2022-07-08,87.0,0.0,5.0,37.0,59.0,198785.0,961,392
2022-07-07,101.0,0.0,0.0,4.0,11.0,198785.0,1026,487
2022-07-06,102.0,0.0,6.0,21.0,43.0,198785.0,1095,398
2022-07-05,133.0,0.0,3.0,6.0,16.0,198785.0,1134,442
2022-07-04,134.0,0.0,4.0,10.0,17.0,198785.0,1168,363
2022-07-03,98.0,0.0,2.0,8.0,9.0,198785.0,850,341
2022-07-02,94.0,2.0,4.0,13.0,28.0,198785.0,772,335
2022-07-01,75.0,0.0,2.0,13.0,15.0,198785.0,946,426
2022-06-30,89.0,1.0,7.0,5.0,29.0,198785.0,1082,498
2022-06-29,100.0,0.0,4.0,28.0,51.0,198785.0,1027,441
2022-06-28,72.0,1.0,9.0,61.0,57.0,198785.0,1090,524
2022-06-27,97.0,0.0,2.0,9.0,32.0,198785.0,1179,429
2022-06-26,76.0,0.0,1.0,10.0,11.0,198785.0,913,464
2022-06-25,66.0,0.0,6.0,17.0,16.0,198785.0,829,479
2022-06-24,70.0,0.0,5.0,14.0,33.0,198785.0,920,478
2022-06-23,69.0,0.0,2.0,2.0,10.0,198785.0,919,418
2022-06-22,70.0,0.0,3.0,31.0,73.0,198785.0,940,458
2022-06-21,72.0,0.0,2.0,9.0,17.0,198785.0,1094,554
2022-06-20,79.0,1.0,4.0,12.0,20.0,198785.0,1070,428
2022-06-19,61.0,0.0,0.0,2.0,3.0,198785.0,851,441
2022-06-18,30.0,0.0,3.0,15.0,11.0,198785.0,716,418
2022-06-17,41.0,0.0,22.0,49.0,55.0,198785.0,893,482
2022-06-16,45.0,0.0,0.0,5.0,8.0,198785.0,951,467
2022-06-15,44.0,0.0,6.0,37.0,78.0,198785.0,1036,575
2022-06-14,59.0,0.0,2.0,9.0,24.0,198785.0,1143,623
2022-06-13,44.0,1.0,4.0,9.0,29.0,198785.0,1103,479
2022-06-12,45.0,0.0,0.0,2.0,6.0,198785.0,874,466
2022-06-11,31.0,0.0,18.0,23.0,31.0,198785.0,825,514
2022-06-10,43.0,1.0,2.0,9.0,19.0,198785.0,972,572
2022-06-09,30.0,0.0,3.0,7.0,15.0,198785.0,1095,662
2022-06-08,49.0,0.0,15.0,63.0,102.0,198785.0,948,506
2022-06-07,40.0,0.0,3.0,3.0,29.0,198785.0,996,507
2022-06-06,30.0,1.0,2.0,13.0,20.0,198785.0,1058,525
2022-06-05,36.0,1.0,1.0,0.0,2.0,198785.0,782,462
2022-06-04,22.0,0.0,1.0,3.0,2.0,198785.0,736,457
2022-06-03,14.0,0.0,0.0,2.0,1.0,198785.0,812,510
2022-06-02,20.0,0.0,0.0,1.0,1.0,198785.0,820,515
2022-06-01,19.0,0.0,9.0,35.0,60.0,198785.0,919,539
2022-05-31,19.0,0.0,3.0,17.0,23.0,198785.0,963,501
2022-05-30,18.0,0.0,9.0,29.0,55.0,198785.0,1038,522
2022-05-29,15.0,0.0,0.0,2.0,5.0,198785.0,869,535
2022-05-28,7.0,0.0,7.0,28.0,45.0,198785.0,802,516
2022-05-27,14.0,1.0,9.0,25.0,47.0,198785.0,1074,654
2022-05-26,19.0,0.0,2.0,5.0,17.0,198785.0,1112,627
2022-05-25,13.0,0.0,33.0,53.0,96.0,198785.0,1109,643
2022-05-24,27.0,0.0,2.0,1.0,18.0,198785.0,1274,685
2022-05-23,27.0,0.0,9.0,14.0,27.0,198785.0,1308,630
2022-05-22,26.0,0.0,0.0,5.0,3.0,198785.0,983,568
2022-05-21,20.0,0.0,8.0,29.0,59.0,198785.0,834,525
2022-05-20,11.0,0.0,41.0,75.0,112.0,198785.0,1041,602
2022-05-19,16.0,0.0,3.0,14.0,34.0,198785.0,1095,560
2022-05-18,21.0,0.0,13.0,38.0,76.0,198785.0,1076,531
2022-05-17,31.0,0.0,8.0,6.0,29.0,198785.0,1159,596
2022-05-16,30.0,0.0,6.0,17.0,43.0,198785.0,1436,667
2022-05-15,28.0,2.0,0.0,0.0,3.0,198785.0,1108,648
2022-05-14,22.0,0.0,9.0,34.0,80.0,198785.0,864,463
2022-05-13,16.0,0.0,11.0,19.0,65.0,198785.0,1147,647
2022-05-12,26.0,0.0,4.0,8.0,22.0,198785.0,1158,536
2022-05-11,24.0,0.0,44.0,101.0,181.0,198785.0,1330,673
2022-05-10,33.0,1.0,2.0,16.0,31.0,198785.0,1222,611
2022-05-09,39.0,0.0,5.0,21.0,37.0,198785.0,1498,652
2022-05-08,29.0,2.0,2.0,8.0,8.0,198785.0,1093,539
2022-05-07,19.0,0.0,12.0,29.0,76.0,198785.0,997,591
2022-05-06,37.0,2.0,11.0,43.0,85.0,198785.0,1427,760
2022-05-05,35.0,0.0,5.0,20.0,31.0,198785.0,1428,672
2022-05-04,47.0,0.0,55.0,90.0,158.0,198785.0,1304,574
2022-05-03,47.0,1.0,3.0,16.0,43.0,198785.0,1629,709
2022-05-02,47.0,0.0,1.0,3.0,4.0,198785.0,1192,542
2022-05-01,24.0,0.0,0.0,0.0,1.0,198785.0,1034,547
2022-04-30,31.0,0.0,7.0,18.0,98.0,198785.0,993,556
2022-04-29,39.0,0.0,21.0,43.0,66.0,198785.0,1310,650
2022-04-28,43.0,0.0,7.0,21.0,28.0,198785.0,1501,703
2022-04-27,47.0,0.0,35.0,100.0,156.0,198785.0,1520,746
2022-04-26,59.0,0.0,10.0,16.0,34.0,198785.0,1470,675
2022-04-25,57.0,1.0,14.0,31.0,53.0,198785.0,1864,789
2022-04-24,47.0,1.0,4.0,10.0,7.0,198785.0,1279,549
2022-04-23,36.0,1.0,13.0,37.0,65.0,198785.0,1173,626
2022-04-22,43.0,3.0,28.0,37.0,78.0,198785.0,1621,846
2022-04-21,64.0,1.0,3.0,20.0,33.0,198785.0,1650,750
2022-04-20,75.0,0.0,24.0,61.0,103.0,198785.0,1719,758
2022-04-19,82.0,1.0,20.0,61.0,93.0,198785.0,1946,807
2022-04-18,89.0,1.0,7.0,12.0,18.0,198785.0,1548,686
2022-04-17,67.0,1.0,1.0,0.0,2.0,198785.0,1259,604
2022-04-16,60.0,3.0,2.0,6.0,11.0,198785.0,1208,601
2022-04-15,68.0,0.0,3.0,1.0,1.0,198785.0,1309,606
2022-04-14,81.0,2.0,13.0,56.0,70.0,198785.0,1547,640
2022-04-13,107.0,0.0,52.0,70.0,146.0,198785.0,1846,811
2022-04-12,101.0,1.0,15.0,29.0,51.0,198785.0,1751,597
2022-04-11,123.0,0.0,10.0,57.0,75.0,198785.0,1975,656
2022-04-10,115.0,1.0,2.0,7.0,9.0,198785.0,1755,797
2022-04-09,93.0,0.0,13.0,26.0,57.0,198785.0,1514,689
2022-04-08,104.0,1.0,22.0,41.0,63.0,198785.0,1749,635
2022-04-07,152.0,0.0,5.0,14.0,22.0,198785.0,1976,673
2022-04-06,145.0,1.0,28.0,51.0,134.0,198785.0,2124,785
2022-04-05,156.0,0.0,6.0,22.0,54.0,198785.0,2374,997
2022-04-04,165.0,1.0,18.0,53.0,76.0,198785.0,2580,908
2022-04-03,164.0,4.0,2.0,8.0,4.0,198785.0,2108,785
2022-04-02,141.0,4.0,6.0,12.0,49.0,198785.0,1988,920
2022-04-01,161.0,1.0,1.0,16.0,20.0,198785.0,2493,1121
2022-03-31,185.0,1.0,9.0,44.0,40.0,198785.0,2860,1255
2022-03-30,280.0,2.0,30.0,80.0,116.0,198785.0,3192,1328
2022-03-29,289.0,0.0,16.0,50.0,29.0,198785.0,3168,1369
2022-03-28,345.0,4.0,15.0,66.0,86.0,198785.0,3225,1104
2022-03-27,255.0,2.0,1.0,4.0,4.0,198785.0,2786,912
2022-03-26,250.0,0.0,18.0,61.0,47.0,198785.0,2502,1057
2022-03-25,213.0,1.0,22.0,55.0,80.0,198785.0,2569,937
2022-03-24,242.0,1.0,16.0,40.0,22.0,198785.0,3051,1213
2022-03-23,284.0,0.0,22.0,75.0,57.0,198785.0,3462,1423
2022-03-22,331.0,0.0,42.0,180.0,111.0,198785.0,3535,1609
2022-03-21,333.0,1.0,26.0,83.0,84.0,198785.0,3479,1212
2022-03-20,266.0,1.0,1.0,15.0,5.0,198785.0,2728,958
2022-03-19,223.0,0.0,8.0,32.0,42.0,198785.0,2622,1119
2022-03-18,251.0,0.0,14.0,54.0,60.0,198785.0,3153,1313
2022-03-17,241.0,3.0,10.0,20.0,37.0,198785.0,3290,1348
2022-03-16,301.0,1.0,16.0,70.0,67.0,198785.0,3456,1422
2022-03-15,285.0,0.0,24.0,47.0,47.0,198785.0,3344,1289
2022-03-14,287.0,1.0,30.0,76.0,112.0,198785.0,3414,1216
2022-03-13,247.0,0.0,3.0,27.0,7.0,198785.0,2556,863
2022-03-12,219.0,0.0,10.0,44.0,58.0,198785.0,2416,1003
2022-03-11,168.0,0.0,15.0,20.0,74.0,198785.0,2795,1145
2022-03-10,220.0,0.0,18.0,45.0,40.0,198785.0,2880,1103
2022-03-09,192.0,0.0,14.0,24.0,64.0,198785.0,2753,988
2022-03-08,165.0,0.0,7.0,20.0,28.0,198785.0,2908,1264
2022-03-07,168.0,0.0,15.0,44.0,89.0,198785.0,2940,1061
2022-03-06,131.0,0.0,3.0,21.0,12.0,198785.0,2308,888
2022-03-05,98.0,0.0,21.0,48.0,80.0,198785.0,1965,896
2022-03-04,104.0,0.0,26.0,46.0,91.0,198785.0,2497,1046
2022-03-03,90.0,0.0,19.0,47.0,40.0,198785.0,2727,1008
2022-03-02,115.0,0.0,25.0,53.0,106.0,198785.0,2952,1240
2022-03-01,92.0,1.0,11.0,11.0,50.0,198785.0,2805,1228
2022-02-28,82.0,0.0,26.0,87.0,99.0,198785.0,3086,1095
2022-02-27,76.0,0.0,4.0,20.0,12.0,198785.0,2344,789
2022-02-26,61.0,1.0,11.0,20.0,22.0,198785.0,2196,1073
2022-02-25,61.0,0.0,22.0,29.0,90.0,198785.0,2526,1049
2022-02-24,79.0,0.0,9.0,27.0,41.0,198785.0,2620,1001
2022-02-23,70.0,0.0,61.0,111.0,167.0,198785.0,2899,1090
2022-02-22,75.0,1.0,19.0,40.0,38.0,198785.0,2982,1223
2022-02-21,76.0,0.0,29.0,55.0,105.0,198785.0,3102,1035
2022-02-20,97.0,0.0,5.0,11.0,8.0,198785.0,2652,912
2022-02-19,82.0,2.0,23.0,46.0,83.0,198785.0,2628,1162
2022-02-18,74.0,0.0,11.0,17.0,40.0,198785.0,3066,1251
2022-02-17,94.0,1.0,9.0,12.0,42.0,198785.0,3959,1624
2022-02-16,113.0,1.0,19.0,52.0,137.0,198785.0,3975,1462
2022-02-15,130.0,2.0,37.0,142.0,104.0,198785.0,3649,1491
2022-02-14,124.0,3.0,14.0,63.0,115.0,198785.0,3870,1232
2022-02-13,107.0,0.0,6.0,19.0,22.0,198785.0,3339,1012
2022-02-12,94.0,0.0,19.0,48.0,79.0,198785.0,2956,1259
2022-02-11,94.0,1.0,27.0,71.0,137.0,198785.0,3684,1569
2022-02-10,119.0,0.0,34.0,96.0,56.0,198785.0,3905,1418
2022-02-09,130.0,1.0,48.0,73.0,236.0,198785.0,5413,2656
2022-02-08,151.0,0.0,23.0,35.0,148.0,198785.0,4707,2356
2022-02-07,180.0,1.0,29.0,137.0,80.0,198785.0,4650,1633
2022-02-06,139.0,1.0,9.0,24.0,20.0,198785.0,3984,1161
2022-02-05,136.0,0.0,34.0,140.0,38.0,198785.0,3521,1533
2022-02-04,129.0,0.0,20.0,52.0,154.0,198785.0,3840,1502
2022-02-03,216.0,0.0,37.0,99.0,37.0,198785.0,4695,1782
2022-02-02,217.0,0.0,47.0,149.0,116.0,198785.0,5132,1930
2022-02-01,215.0,3.0,68.0,142.0,126.0,198785.0,4349,1749
2022-01-31,245.0,0.0,58.0,179.0,150.0,198785.0,5202,1660
2022-01-30,239.0,2.0,22.0,38.0,34.0,198785.0,4286,1232
2022-01-29,187.0,0.0,34.0,69.0,162.0,198785.0,3626,1385
2022-01-28,166.0,1.0,34.0,46.0,180.0,198785.0,4182,1447
2022-01-27,212.0,1.0,35.0,59.0,104.0,198785.0,4781,1654
2022-01-26,249.0,1.0,65.0,89.0,234.0,198785.0,5381,1814
2022-01-25,272.0,1.0,51.0,119.0,130.0,198785.0,4931,1896
2022-01-24,316.0,0.0,46.0,81.0,226.0,198785.0,5380,1636
2022-01-23,248.0,0.0,20.0,52.0,51.0,198785.0,4778,1203
2022-01-22,205.0,0.0,39.0,115.0,213.0,198785.0,4022,1380
2022-01-21,248.0,1.0,48.0,70.0,209.0,198785.0,4796,1704
2022-01-20,279.0,0.0,52.0,125.0,54.0,198785.0,5092,1669
2022-01-19,300.0,0.0,74.0,87.0,307.0,198785.0,5819,2067
2022-01-18,361.0,2.0,38.0,106.0,82.0,198785.0,5495,2123
2022-01-17,381.0,2.0,108.0,241.0,281.0,198785.0,5864,1779
2022-01-16,368.0,1.0,21.0,42.0,32.0,198785.0,5309,1308
2022-01-15,265.0,3.0,59.0,155.0,261.0,198785.0,4080,1326
2022-01-14,274.0,0.0,105.0,140.0,234.0,198785.0,5135,1959
2022-01-13,294.0,2.0,59.0,121.0,213.0,198785.0,5534,1858
2022-01-12,326.0,1.0,46.0,87.0,374.0,198785.0,6386,2471
2022-01-11,385.0,0.0,103.0,223.0,592.0,198785.0,6885,2974
2022-01-10,445.0,0.0,102.0,324.0,712.0,198785.0,8227,2906
2022-01-09,385.0,1.0,39.0,42.0,146.0,198785.0,6679,2315
2022-01-08,366.0,0.0,68.0,186.0,720.0,198785.0,6011,3027
2022-01-07,435.0,0.0,52.0,95.0,619.0,198785.0,7480,3842
2022-01-06,700.0,2.0,64.0,109.0,828.0,198785.0,7876,3640
2022-01-05,861.0,1.0,146.0,275.0,1289.0,198785.0,8181,3038
2022-01-04,1083.0,0.0,62.0,149.0,606.0,198785.0,8624,3160
2022-01-03,944.0,0.0,23.0,55.0,98.0,198785.0,7333,2794
2022-01-02,760.0,1.0,6.0,29.0,67.0,198785.0,6510,3132
2022-01-01,502.0,0.0,0.0,1.0,4.0,198785.0,5391,2586
2021-12-31,759.0,1.0,21.0,48.0,180.0,198785.0,7831,2754
2021-12-30,841.0,3.0,119.0,162.0,972.0,198785.0,6486,2397
2021-12-29,1096.0,1.0,161.0,167.0,1189.0,198785.0,7099,3037
2021-12-28,906.0,0.0,23.0,31.0,300.0,198785.0,7422,3626
2021-12-27,893.0,0.0,24.0,25.0,223.0,198785.0,7491,3941
2021-12-26,497.0,0.0,1.0,1.0,3.0,198785.0,6315,2721
2021-12-25,280.0,1.0,0.0,0.0,0.0,198785.0,5177,1764
2021-12-24,586.0,0.0,12.0,23.0,201.0,198785.0,8155,3556
2021-12-23,652.0,0.0,78.0,104.0,1239.0,198785.0,7746,3826
2021-12-22,689.0,1.0,121.0,180.0,3210.0,198785.0,8038,3491
2021-12-21,543.0,0.0,113.0,145.0,3225.0,198785.0,6929,3352
2021-12-20,472.0,0.0,186.0,230.0,4279.0,198785.0,6682,2923
2021-12-19,314.0,0.0,73.0,106.0,1729.0,198785.0,5617,2085
2021-12-18,279.0,1.0,86.0,146.0,2998.0,198785.0,6206,2655
2021-12-17,272.0,0.0,89.0,105.0,3837.0,198785.0,6838,3073
2021-12-16,340.0,1.0,74.0,122.0,2833.0,198785.0,6842,2859
2021-12-15,340.0,0.0,66.0,90.0,2769.0,198785.0,7172,3397
2021-12-14,282.0,1.0,78.0,156.0,3138.0,198785.0,5451,2690
2021-12-13,231.0,0.0,77.0,139.0,3189.0,198785.0,5706,2376
2021-12-12,185.0,3.0,73.0,120.0,1535.0,198785.0,5089,2176
2021-12-11,164.0,1.0,55.0,103.0,1419.0,198785.0,4093,2048
2021-12-10,166.0,0.0,67.0,113.0,1836.0,198785.0,4848,2530
2021-12-09,184.0,0.0,29.0,75.0,1706.0,198785.0,5494,2777
2021-12-08,198.0,0.0,50.0,122.0,2377.0,198785.0,5511,2835
2021-12-07,213.0,0.0,32.0,91.0,1290.0,198785.0,4055,2029
2021-12-06,207.0,1.0,34.0,126.0,2120.0,198785.0,5307,2673
2021-12-05,134.0,1.0,24.0,16.0,164.0,198785.0,5180,2563
2021-12-04,103.0,0.0,70.0,80.0,1121.0,198785.0,3665,2139
2021-12-03,125.0,0.0,44.0,95.0,1582.0,198785.0,5075,3160
2021-12-02,192.0,0.0,44.0,98.0,1527.0,198785.0,5135,2747
2021-12-01,185.0,0.0,59.0,132.0,1848.0,198785.0,4891,2389
2021-11-30,183.0,0.0,49.0,131.0,1919.0,198785.0,4352,2396
2021-11-29,202.0,0.0,32.0,107.0,1368.0,198785.0,4747,2182
2021-11-28,146.0,1.0,19.0,26.0,149.0,198785.0,4608,2100
2021-11-27,115.0,0.0,122.0,156.0,981.0,198785.0,3200,1896
2021-11-26,137.0,0.0,37.0,57.0,1601.0,198785.0,3865,2269
2021-11-25,142.0,0.0,34.0,43.0,1417.0,198785.0,4194,2257
2021-11-24,157.0,0.0,21.0,63.0,1214.0,198785.0,4896,2647
2021-11-23,151.0,0.0,32.0,76.0,1881.0,198785.0,3884,2183
2021-11-22,154.0,0.0,43.0,37.0,1480.0,198785.0,4224,1921
2021-11-21,111.0,0.0,16.0,7.0,79.0,198785.0,3825,1682
2021-11-20,112.0,0.0,56.0,114.0,1100.0,198785.0,3346,2110
2021-11-19,105.0,0.0,73.0,46.0,1570.0,198785.0,3345,1853
2021-11-18,116.0,0.0,59.0,42.0,959.0,198785.0,3709,1741
2021-11-17,151.0,0.0,54.0,28.0,1164.0,198785.0,4239,2165
2021-11-16,131.0,1.0,38.0,46.0,1432.0,198785.0,3894,2288
2021-11-15,134.0,1.0,18.0,34.0,1545.0,198785.0,4115,1855
2021-11-14,104.0,0.0,11.0,18.0,96.0,198785.0,3494,1423
2021-11-13,96.0,0.0,262.0,78.0,1191.0,198785.0,3048,1980
2021-11-12,101.0,0.0,60.0,53.0,1098.0,198785.0,2989,1562
2021-11-11,115.0,0.0,42.0,60.0,1046.0,198785.0,3708,1726
2021-11-10,111.0,0.0,59.0,182.0,1853.0,198785.0,4455,2291
2021-11-09,110.0,0.0,52.0,35.0,889.0,198785.0,3724,2228
2021-11-08,153.0,0.0,29.0,31.0,1035.0,198785.0,4388,2012
2021-11-07,104.0,0.0,38.0,13.0,59.0,198785.0,3875,1523
2021-11-06,106.0,0.0,100.0,126.0,1584.0,198785.0,3035,1876
2021-11-05,97.0,0.0,181.0,55.0,1119.0,198785.0,3383,1923
2021-11-04,95.0,0.0,58.0,76.0,851.0,198785.0,4188,2311
2021-11-03,135.0,2.0,51.0,59.0,1080.0,198785.0,4147,1990
2021-11-02,127.0,0.0,52.0,52.0,733.0,198785.0,3963,2317
2021-11-01,129.0,1.0,299.0,26.0,976.0,198785.0,4292,1942
2021-10-31,120.0,0.0,42.0,18.0,40.0,198785.0,4511,1984
2021-10-30,121.0,0.0,79.0,143.0,1346.0,198785.0,3029,1821
2021-10-29,129.0,1.0,47.0,20.0,1298.0,198785.0,3714,2248
2021-10-28,133.0,3.0,39.0,54.0,767.0,198785.0,4059,2356
2021-10-27,133.0,1.0,56.0,37.0,1072.0,198785.0,4470,2718
2021-10-26,133.0,0.0,202.0,64.0,761.0,198785.0,3915,2349
2021-10-25,136.0,0.0,28.0,19.0,835.0,198785.0,4184,2234
2021-10-24,134.0,0.0,12.0,14.0,89.0,198785.0,4028,2198
2021-10-23,107.0,1.0,95.0,193.0,1102.0,198785.0,3621,2197
2021-10-22,136.0,0.0,263.0,34.0,852.0,198785.0,4022,2245
2021-10-21,182.0,0.0,227.0,59.0,589.0,198785.0,4854,2791
2021-10-20,186.0,2.0,27.0,77.0,755.0,198785.0,4675,2321
2021-10-19,204.0,0.0,45.0,24.0,385.0,198785.0,4328,2650
2021-10-18,188.0,0.0,402.0,58.0,797.0,198785.0,4486,2106
2021-10-17,163.0,0.0,11.0,17.0,41.0,198785.0,4537,2083
2021-10-16,135.0,1.0,21.0,119.0,998.0,198785.0,3205,2041
2021-10-15,162.0,0.0,253.0,207.0,1013.0,198785.0,4149,2595
2021-10-14,214.0,0.0,345.0,107.0,884.0,198785.0,4552,2386
2021-10-13,217.0,0.0,303.0,39.0,1150.0,198785.0,5241,2905
2021-10-12,245.0,0.0,347.0,50.0,931.0,198785.0,4387,2691
2021-10-11,251.0,2.0,393.0,76.0,497.0,198785.0,5121,2539
2021-10-10,126.0,0.0,13.0,16.0,45.0,198785.0,3919,1544
2021-10-09,145.0,1.0,48.0,81.0,1094.0,198785.0,3711,2370
2021-10-08,181.0,1.0,419.0,75.0,518.0,198785.0,4198,2612
2021-10-07,168.0,1.0,70.0,131.0,705.0,198785.0,4284,2118
2021-10-06,168.0,0.0,68.0,56.0,769.0,198785.0,4710,2344
2021-10-05,182.0,0.0,371.0,52.0,397.0,198785.0,4082,2450
2021-10-04,202.0,1.0,302.0,68.0,630.0,198785.0,5006,2485
2021-10-03,116.0,0.0,9.0,20.0,18.0,198785.0,4466,1847
2021-10-02,102.0,0.0,34.0,62.0,471.0,198785.0,3246,1849
2021-10-01,102.0,0.0,78.0,117.0,668.0,198785.0,4141,2373
2021-09-30,114.0,0.0,71.0,109.0,721.0,198785.0,4568,2372
2021-09-29,151.0,0.0,91.0,96.0,369.0,198785.0,5258,2679
2021-09-28,127.0,0.0,188.0,209.0,422.0,198785.0,4148,2387
2021-09-27,144.0,0.0,133.0,99.0,412.0,198785.0,4982,2435
2021-09-26,115.0,0.0,5.0,20.0,30.0,198785.0,4358,1673
2021-09-25,105.0,0.0,100.0,207.0,284.0,198785.0,3786,2383
2021-09-24,97.0,1.0,12.0,100.0,105.0,198785.0,4172,2422
2021-09-23,104.0,0.0,190.0,116.0,19.0,198785.0,4668,2272
2021-09-22,107.0,1.0,141.0,178.0,154.0,198785.0,4822,2436
2021-09-21,102.0,1.0,107.0,388.0,68.0,198785.0,3843,2111
2021-09-20,115.0,0.0,54.0,298.0,0.0,198785.0,4693,2128
2021-09-19,61.0,0.0,25.0,19.0,3.0,198785.0,4901,2126
2021-09-18,68.0,0.0,111.0,194.0,9.0,198785.0,3202,1957
2021-09-17,71.0,1.0,23.0,47.0,0.0,198785.0,3485,1774
2021-09-16,86.0,0.0,35.0,66.0,1.0,198785.0,4922,2581
2021-09-15,77.0,0.0,81.0,88.0,0.0,198785.0,4633,1985
2021-09-14,96.0,0.0,37.0,131.0,1.0,198785.0,4273,2215
2021-09-13,111.0,0.0,29.0,235.0,1.0,198785.0,5659,2003
2021-09-12,84.0,0.0,8.0,31.0,0.0,198785.0,4807,1824
2021-09-11,77.0,1.0,50.0,83.0,0.0,198785.0,3771,2129
2021-09-10,95.0,1.0,53.0,431.0,0.0,198785.0,5742,2235
2021-09-09,113.0,1.0,83.0,359.0,2.0,198785.0,5549,1868
2021-09-08,119.0,2.0,184.0,471.0,1.0,198785.0,5943,2150
2021-09-07,126.0,0.0,47.0,313.0,0.0,198785.0,5628,1951
2021-09-06,118.0,0.0,25.0,230.0,0.0,198785.0,7213,1953
2021-09-05,79.0,0.0,36.0,16.0,0.0,198785.0,4685,2006
2021-09-04,89.0,0.0,47.0,72.0,0.0,198785.0,3805,1775
2021-09-03,104.0,0.0,77.0,216.0,0.0,198785.0,6765,2085
2021-09-02,95.0,1.0,99.0,496.0,0.0,198785.0,5060,1945
2021-09-01,120.0,0.0,56.0,97.0,0.0,198785.0,4923,2576
2021-08-31,129.0,0.0,60.0,603.0,0.0,198785.0,4124,1936
2021-08-30,110.0,1.0,41.0,315.0,0.0,198785.0,3602,1794
